run_id,task,model,effort,run_number,timestamp,provider,auth_mode,reasoning_effort,exit_code,verify_passed,verify_exit_code,run_valid,incomplete_reason,score,functional_score,scope_score,checks_json,wall_clock_ms,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,thinking_tokens,total_tokens,total_cost_usd,num_turns,tool_call_count,subagent_spawn_count,tool_breakdown,model_used,stop_reason,claude_version,result_text_length,parse_errors,judge_scope_compliance,judge_code_quality,judge_approach_efficiency,judge_over_engineering,judge_overall
swe_django__django-16910_claude-opus-4-7_high_run1_1778940216,swe_django__django-16910,claude-opus-4-7,high,1,2026-05-16T16:09:43+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",357176,49,20328,2117749,51413,0,2189539,1.8897227499999998,44,43,0,Bash=20;Edit=3;Grep=8;Read=12,claude-opus-4-7,success,2.1.143 (Claude Code),1583,,,,,,
swe_django__django-16910_claude-opus-4-7_high_run2_1778946799,swe_django__django-16910,claude-opus-4-7,high,2,2026-05-16T18:06:02+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",752646,59,53682,3676014,94590,0,3824345,3.772611499999999,54,53,0,Bash=18;Edit=6;Grep=15;Read=14,claude-opus-4-7,success,2.1.143 (Claude Code),1521,,,,,,
swe_django__django-16910_claude-opus-4-7_high_run3_1778947562,swe_django__django-16910,claude-opus-4-7,high,3,2026-05-16T18:07:25+02:00,claude,subscription,high,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""    \""select_related_onetoone_child1\"".\""parent1_ptr_id\"") INNER JOIN\n    \""select_related_onetoone_parent1\"" ON\n    (\""select_related_onetoone_child1\"".\""parent1_ptr_id\"" =\n    \""select_related_onetoone_parent1\"".\""id\"") INNER JOIN\n    \""select_related_onetoone_parent2\"" ON\n    (\""select_related_onetoone_child1\"".\""parent2_ptr_id\"" =\n    \""select_related_onetoone_parent2\"".\""id2\"") WHERE\n    \""select_related_onetoone_child4\"".\""child1_ptr_id\"" = 4 LIMIT 21')\n\nUnfortunately, tracebacks cannot be pickled, making it impossible for the\nparallel test runner to handle this exception cleanly.\n\nIn order to see the traceback, you should install tblib:\n\n    python -m pip install tblib\n\nException ignored while calling deallocator <function Pool.__del__ at 0x10c26ecf0>:\nTraceback (most recent call last):\n  File \""/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/multiprocessing/pool.py\"", line 268, in __del__\nResourceWarning: unclosed running multiprocessing pool <multiprocessing.pool.Pool state=RUN pool_size=2>"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",72884,15,4948,303759,19466,0,328188,0.398389,10,9,0,Bash=3;Edit=1;Grep=2;Read=3,claude-opus-4-7,success,2.1.143 (Claude Code),962,,,,,,
swe_django__django-16910_claude-opus-4-7_low_run1_1778927986,swe_django__django-16910,claude-opus-4-7,low,1,2026-05-16T12:52:43+02:00,claude,subscription,low,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""    \""select_related_onetoone_child1\"".\""parent1_ptr_id\"") INNER JOIN\n    \""select_related_onetoone_parent1\"" ON\n    (\""select_related_onetoone_child1\"".\""parent1_ptr_id\"" =\n    \""select_related_onetoone_parent1\"".\""id\"") INNER JOIN\n    \""select_related_onetoone_parent2\"" ON\n    (\""select_related_onetoone_child1\"".\""parent2_ptr_id\"" =\n    \""select_related_onetoone_parent2\"".\""id2\"") WHERE\n    \""select_related_onetoone_child4\"".\""child1_ptr_id\"" = 4 LIMIT 21')\n\nUnfortunately, tracebacks cannot be pickled, making it impossible for the\nparallel test runner to handle this exception cleanly.\n\nIn order to see the traceback, you should install tblib:\n\n    python -m pip install tblib\n\nException ignored while calling deallocator <function Pool.__del__ at 0x10c6fc9e0>:\nTraceback (most recent call last):\n  File \""/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/multiprocessing/pool.py\"", line 268, in __del__\nResourceWarning: unclosed running multiprocessing pool <multiprocessing.pool.Pool state=RUN pool_size=2>"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",61586,15,3020,284964,16718,0,304717,0.3236165000000001,10,9,0,Bash=1;Edit=1;Grep=4;Read=3,claude-opus-4-7,success,2.1.143 (Claude Code),741,,,,,,
swe_django__django-16910_claude-opus-4-7_low_run2_1778946269,swe_django__django-16910,claude-opus-4-7,low,2,2026-05-16T17:46:53+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",134328,25,6769,642336,21274,0,670404,0.6245525,20,19,0,Bash=10;Edit=4;Grep=2;Read=3,claude-opus-4-7,success,2.1.143 (Claude Code),613,,,,,,
swe_django__django-16910_claude-opus-4-7_low_run3_1778946414,swe_django__django-16910,claude-opus-4-7,low,3,2026-05-16T17:47:19+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",14626,6,615,18489,8138,0,27248,0.076584,1,0,0,,claude-opus-4-7,success,2.1.143 (Claude Code),1815,,,,,,
swe_django__django-16910_claude-opus-4-7_max_run1_1778940597,swe_django__django-16910,claude-opus-4-7,max,1,2026-05-16T16:22:31+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",744347,68,39720,3567855,85665,0,3693308,3.5072561999999996,58,92,1,Agent=1;Bash=58;Edit=5;Grep=4;Read=24,claude-opus-4-7,success,2.1.143 (Claude Code),1515,,,,,,
swe_django__django-16910_claude-opus-4-7_max_run2_1778947646,swe_django__django-16910,claude-opus-4-7,max,2,2026-05-16T18:23:11+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",935507,86,69398,7415625,133201,0,7618310,6.276785749999998,84,83,0,Bash=38;Edit=5;Glob=5;Grep=16;Read=19,claude-opus-4-7,success,2.1.143 (Claude Code),1406,,,,,,
swe_django__django-16910_claude-opus-4-7_max_run3_1778948592,swe_django__django-16910,claude-opus-4-7,max,3,2026-05-16T18:37:06+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",824888,81,60153,5919285,110300,0,6089819,5.1543195,76,75,0,Bash=35;Edit=3;Grep=16;Read=17;Write=4,claude-opus-4-7,success,2.1.143 (Claude Code),1623,,,,,,
swe_django__django-16910_claude-opus-4-7_medium_run1_1778940062,swe_django__django-16910,claude-opus-4-7,medium,1,2026-05-16T16:03:46+02:00,claude,subscription,medium,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""TypeError: cannot pickle 'traceback' object\nwhen serializing tuple item 2\n\n\ntest_inheritance_deferred2 (select_related_onetoone.tests.ReverseSelectRelatedTestCase.test_inheritance_deferred2) failed:\n\n    AssertionError('0 != 1 : 0 queries executed, 1 expected\\nCaptured\n    queries were:\\n')\n\nUnfortunately, tracebacks cannot be pickled, making it impossible for the\nparallel test runner to handle this exception cleanly.\n\nIn order to see the traceback, you should install tblib:\n\n    python -m pip install tblib\n\nException ignored while calling deallocator <function Pool.__del__ at 0x107befb60>:\nTraceback (most recent call last):\n  File \""/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/multiprocessing/pool.py\"", line 268, in __del__\nResourceWarning: unclosed running multiprocessing pool <multiprocessing.pool.Pool state=RUN pool_size=2>"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",153048,26,10252,759912,29950,0,800140,0.8246455,21,20,0,Bash=9;Edit=3;Grep=2;Read=6,claude-opus-4-7,success,2.1.143 (Claude Code),1212,,,,,,
swe_django__django-16910_claude-opus-4-7_medium_run1_1778940095,swe_django__django-16910,claude-opus-4-7,medium,1,2026-05-16T16:03:21+02:00,claude,subscription,medium,0,false,1,true,,0.5,0.5,,"{""fail_to_pass"": {""details"": ""    \""select_related_onetoone_child1\"".\""parent1_ptr_id\"") INNER JOIN\n    \""select_related_onetoone_parent1\"" ON\n    (\""select_related_onetoone_child1\"".\""parent1_ptr_id\"" =\n    \""select_related_onetoone_parent1\"".\""id\"") INNER JOIN\n    \""select_related_onetoone_parent2\"" ON\n    (\""select_related_onetoone_child1\"".\""parent2_ptr_id\"" =\n    \""select_related_onetoone_parent2\"".\""id2\"") WHERE\n    \""select_related_onetoone_child4\"".\""child1_ptr_id\"" = 4 LIMIT 21')\n\nUnfortunately, tracebacks cannot be pickled, making it impossible for the\nparallel test runner to handle this exception cleanly.\n\nIn order to see the traceback, you should install tblib:\n\n    python -m pip install tblib\n\nException ignored while calling deallocator <function Pool.__del__ at 0x1079ef3d0>:\nTraceback (most recent call last):\n  File \""/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/multiprocessing/pool.py\"", line 268, in __del__\nResourceWarning: unclosed running multiprocessing pool <multiprocessing.pool.Pool state=RUN pool_size=2>"", ""passed"": false}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",96625,16,6550,333725,20166,0,360457,0.457802,11,10,0,Bash=3;Edit=2;Grep=2;Read=3,claude-opus-4-7,success,2.1.143 (Claude Code),854,,,,,,
swe_django__django-16910_claude-opus-4-7_medium_run2_1778946440,swe_django__django-16910,claude-opus-4-7,medium,2,2026-05-16T17:50:10+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",161172,27,10712,802835,30245,0,843819,0.85945575,22,21,0,Bash=10;Edit=2;Grep=3;Read=6,claude-opus-4-7,success,2.1.143 (Claude Code),1154,,,,,,
swe_django__django-16910_claude-opus-4-7_medium_run3_1778946611,swe_django__django-16910,claude-opus-4-7,medium,3,2026-05-16T17:53:19+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",178384,28,12033,888907,33871,0,934839,0.95817925,23,22,0,Bash=10;Edit=3;Grep=2;Read=7,claude-opus-4-7,success,2.1.143 (Claude Code),1008,,,,,,
swe_django__django-17051_claude-opus-4-7_low_run1_1778927989,swe_django__django-17051,claude-opus-4-7,low,1,2026-05-16T12:53:22+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",98754,20,6456,493393,22542,0,522411,0.549925,18,17,0,Bash=1;Edit=4;Grep=6;Read=6,claude-opus-4-7,success,2.1.143 (Claude Code),906,,,,,,
swe_sympy__sympy-11400_claude-opus-4-7_low_run1_1778921902,swe_sympy__sympy-11400,claude-opus-4-7,low,1,2026-05-16T10:59:06+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""ERROR: file or directory not found: test_ccode_Relational\n\n============================= test session starts ==============================\nplatform darwin -- Python 3.14.2, pytest-9.0.3, pluggy-1.6.0\nrootdir: /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.ktVvadY8Lf\nplugins: hypothesis-6.152.7, anyio-4.13.0\ncollected 0 items\n\n============================ no tests ran in 0.04s ============================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""ERROR: file or directory not found: test_printmethod\n\n============================= test session starts ==============================\nplatform darwin -- Python 3.14.2, pytest-9.0.3, pluggy-1.6.0\nrootdir: /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.ktVvadY8Lf\nplugins: hypothesis-6.152.7, anyio-4.13.0\ncollected 0 items\n\n============================ no tests ran in 0.04s ============================="", ""passed"": false}}",40575,14,1926,242334,12015,0,256289,0.24514475000000002,9,8,0,Bash=5;Edit=1;Read=2,claude-opus-4-7,success,2.1.143 (Claude Code),612,,,,,,
swe_sympy__sympy-11400_claude-opus-4-7_low_run1_1778921997,swe_sympy__sympy-11400,claude-opus-4-7,low,1,2026-05-16T11:00:44+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/importlib/__init__.py:88: in import_module\n    return _bootstrap._gcd_import(name[level:], package, level)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\nbin/test_import.py:7: in <module>\n    import sympy\nsympy/__init__.py:55: in <module>\n    from .core import *\nsympy/core/__init__.py:4: in <module>\n    from .sympify import sympify, SympifyError\nsympy/core/sympify.py:9: in <module>\n    from .evaluate import global_evaluate\nsympy/core/evaluate.py:1: in <module>\n    from .cache import clear_cache\nsympy/core/cache.py:4: in <module>\n    from distutils.version import LooseVersion as V\nE   ModuleNotFoundError: No module named 'distutils'\n=========================== short test summary info ============================\nERROR bin/test_import.py\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n=============================== 1 error in 0.08s ==============================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""sympy/core/__init__.py:4: in <module>\n    from .sympify import sympify, SympifyError\nsympy/core/sympify.py:9: in <module>\n    from .evaluate import global_evaluate\nsympy/core/evaluate.py:1: in <module>\n    from .cache import clear_cache\nsympy/core/cache.py:4: in <module>\n    from distutils.version import LooseVersion as V\nE   ModuleNotFoundError: No module named 'distutils'\n=========================== short test summary info ============================\nERROR bin/test_import.py\nERROR bin/test_setup.py\nERROR sympy - ModuleNotFoundError: No module named 'distutils'\n!!!!!!!!!!!!!!!!!!! Interrupted: 3 errors during collection !!!!!!!!!!!!!!!!!!!!\n============================== 3 errors in 0.13s ==============================="", ""passed"": false}}",44019,15,1860,270246,11850,0,283971,0.2564195,10,9,0,Bash=7;Edit=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),302,,,,,,
swe_sympy__sympy-21612_claude-opus-4-7_low_run1_1778926608,swe_sympy__sympy-21612,claude-opus-4-7,low,1,2026-05-16T12:36:16+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/_pytest/config/__init__.py:1434\n  /opt/homebrew/lib/python3.14/site-packages/_pytest/config/__init__.py:1434: PytestConfigWarning: Unknown config option: doctestplus\n  \n    self._warn_or_fail_if_strict(f\""Unknown config option: {key}\\n\"")\n\n../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/libmp/libintmath.py:75: 1427 warnings\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/libmp/libintmath.py:75: DeprecationWarning: bitcount function is deprecated\n    warnings.warn(\""bitcount function is deprecated\"",\n\nsympy/external/importtools.py:158\nsympy/external/importtools.py:158\n  /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.4Ru0vSkvGZ/sympy/external/importtools.py:158: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.\n    if LooseVersion(modversion) < LooseVersion(min_module_version):\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nERROR sympy/parsing/tests/test_ast_parser.py\n!!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!!\n======================= 1438 warnings, 1 error in 17.54s ======================="", ""passed"": false}, ""pass_to_pass"": {""details"": ""../../../../../../../opt/homebrew/lib/python3.14/site-packages/mpmath/libmp/libintmath.py:75: 1441 warnings\n  /opt/homebrew/lib/python3.14/site-packages/mpmath/libmp/libintmath.py:75: DeprecationWarning: bitcount function is deprecated\n    warnings.warn(\""bitcount function is deprecated\"",\n\nsympy/external/importtools.py:158\nsympy/external/importtools.py:158\n  /private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.4Ru0vSkvGZ/sympy/external/importtools.py:158: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.\n    if LooseVersion(modversion) < LooseVersion(min_module_version):\n\n-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html\n                                DO *NOT* COMMIT!                                \n=========================== short test summary info ============================\nERROR sympy/parsing/tests/test_ast_parser.py\n!!!!!!!!!!!!!!!!!!!! Interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!!\n============== 10285 deselected, 1452 warnings, 1 error in 23.20s =============="", ""passed"": false}}",1122086,36,10332,1138342,29971,0,1178681,1.0157537499999998,31,30,0,Bash=19;Edit=1;Glob=1;Grep=2;Read=7,claude-opus-4-7,success,2.1.143 (Claude Code),522,,,,,,
swe_sympy__sympy-21612_claude-opus-4-7_low_run1_1778927827,swe_sympy__sympy-21612,claude-opus-4-7,low,1,2026-05-16T13:16:02+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""fail_to_pass"": {""details"": ""fail_to_pass tests now pass"", ""passed"": true}, ""pass_to_pass"": {""details"": ""pass_to_pass tests still pass"", ""passed"": true}}",2328705,25,9275,650516,24551,0,684367,0.83011625,22,21,0,Bash=14;Edit=2;Glob=1;Grep=2;Read=2,claude-opus-4-7,success,2.1.143 (Claude Code),1533,,,,,,
